1,83.93577933311462
2,67.38645458221436
3,70.16774916648865
4,72.95432090759277
5,75.34795546531677
6,71.09156131744385
7,70.27901530265808
8,70.36029434204102
9,71.61733365058899
10,73.2735984325409
11,71.49296712875366
12,75.50930786132812
13,68.76645255088806
14,63.60965967178345
15,63.898969411849976
16,64.61178517341614
17,65.18953776359558
18,65.60243129730225
19,66.49793291091919
20,69.70484828948975
